dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_65.png,14.963537,0.3057593,0.45437008,0.23271973,0.070003524,0.7036710924624824,0.2687618,0.26206487,0.16880773,0.7335135891293566,0.31116170873633314,28.64549,36.383484,0.41399395,0.18704422,0.76789093,0.74875677,0.5279443
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_66.png,10.446072,0.30362496,0.49936274,0.2751338,0.05362731,0.6991686576930327,0.26771924,0.2556602,0.2168549,0.6091394041662633,0.30466951575549855,30.033632,39.821716,0.38110796,0.1305759,0.7649121,0.7304577,0.6181645
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_67.png,14.972796,0.39760613,0.53458387,0.30788484,0.036117613,0.693428319836987,0.2421124,0.22828934,0.32157665,0.8069794357367497,0.39859073531814493,26.04135,37.12274,0.31628346,0.18715996,0.6917497,0.65225524,0.54734266
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_68.png,21.34623,0.295352,0.3832939,0.22695404,0.024825608,0.6750957555630683,0.25116917,0.24670376,0.26956317,0.9544603639627707,0.296100236569513,31.11237,35.60663,0.33803487,0.26682788,0.7176262,0.7048679,0.5075595
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_69.png,11.834755,0.1825527,0.3278966,0.18689756,0.04375706,0.6929944155833033,0.27541965,0.27005357,0.15091401,0.6190956488515114,0.18166776670749996,42.323532,39.216003,0.28537703,0.14793444,0.78691334,0.77158165,0.6022704
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_70.png,17.713472,0.28127912,0.39923,0.23647125,0.028103603,0.6791081916410945,0.26304117,0.2544508,0.25080448,0.9069217742087494,0.27664862189498307,34.55583,39.530823,0.3057532,0.22141841,0.7515462,0.72700226,0.61053133
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_71.png,15.808206,0.24383804,0.35773695,0.21976967,0.024565011,0.6783907649753198,0.26329198,0.256677,0.25139883,0.8687381537500241,0.23813500765664253,38.750103,39.542175,0.3098309,0.19760257,0.75226283,0.73336285,0.61082923
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_72.png,20.754398,0.29438856,0.41256773,0.24121293,0.02895768,0.6978753186869089,0.26578134,0.2577477,0.24774146,0.9760773696071393,0.2891303800257572,33.411724,42.139587,0.28572723,0.25943,0.7593753,0.73642206,0.678986
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_73.png,15.067841,0.27848232,0.39156044,0.23393302,0.025115216,0.67768489126353,0.25943682,0.24970941,0.27719483,0.8525393506454949,0.2748307620111681,34.24649,39.29193,0.3906204,0.18834801,0.7412481,0.7134555,0.60426277
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_74.png,17.4666,0.24055746,0.35038197,0.2143644,0.023946952,0.6854817646328981,0.27370107,0.26491013,0.23491594,0.9294475018097745,0.23586597585914348,38.370636,43.681824,0.2877127,0.2183325,0.7820031,0.7568861,0.7194547
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_75.png,13.876982,0.30707884,0.48246202,0.26413995,0.06564834,0.7148760295141102,0.2694399,0.25870943,0.17732964,0.7319537263421019,0.3016203598612875,29.961603,40.08075,0.31510976,0.17346227,0.7698283,0.73916984,0.62496156
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_76.png,17.758257,0.2432222,0.37798807,0.22113891,0.02866673,0.6947827415726967,0.27959085,0.27010217,0.20022437,0.9031084889108393,0.23973421025445044,39.042683,44.77057,0.3296357,0.22197822,0.798831,0.7717205,0.7480236
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_77.png,22.26102,0.305751,0.4262118,0.23764974,0.032604262,0.6836580256819582,0.27738965,0.26652026,0.22175787,0.9820207980444136,0.30537197036451363,33.019493,39.15985,0.22683933,0.27826276,0.79254186,0.7614865,0.60079694
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_78.png,18.765936,0.39381915,0.5359597,0.2977182,0.030556787,0.708115218329039,0.2566687,0.24000454,0.2954614,0.9332953980556917,0.3854246557108878,27.178648,42.764954,0.24386816,0.2345742,0.73333913,0.68572724,0.69539577
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_79.png,23.29252,0.36949155,0.4950764,0.26397362,0.033414066,0.7042461121680769,0.2601534,0.24658547,0.26385224,0.9773006954235488,0.35963951124122284,30.847452,40.288635,0.25873494,0.2911565,0.7432955,0.70452994,0.6304165
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_80.png,20.316065,0.21141344,0.33314925,0.17913055,0.04028768,0.6948197998702351,0.2837982,0.2786021,0.14796132,0.9737834133309105,0.20902051750245093,44.296703,41.945984,0.25678486,0.2539508,0.810852,0.796006,0.6739058
